target,model,feature,importance,importance_kind
total_solar_gain_kwh,random_forest,floor_insulation_thickness_m,0.0009004202390966893,tree_feature_importance
total_solar_gain_kwh,random_forest,roof_insulation_thickness_m,0.0008324913948885847,tree_feature_importance
total_solar_gain_kwh,random_forest,net_wall_area_m2,0.0004191101259861014,tree_feature_importance
total_solar_gain_kwh,random_forest,volume_m3,0.0003778396709184953,tree_feature_importance
total_solar_gain_kwh,random_forest,length_m,0.00037035357389056915,tree_feature_importance
total_solar_gain_kwh,random_forest,floor_area_m2,0.0003460812594769168,tree_feature_importance
total_solar_gain_kwh,random_forest,thermal_mass_material_stone,0.00033744402817296955,tree_feature_importance
total_solar_gain_kwh,random_forest,wall_material_timber,0.00027751420207964287,tree_feature_importance
total_solar_gain_kwh,random_forest,thermal_mass_material_water,0.0002549756189716479,tree_feature_importance
total_solar_gain_kwh,random_forest,window_wall_orientation_east,0.00023388903055431218,tree_feature_importance
total_solar_gain_kwh,random_forest,orientation_cardinal_east,0.00023246879132507578,tree_feature_importance
total_solar_gain_kwh,random_forest,window_wall_orientation_west,0.0001863418414809567,tree_feature_importance
total_solar_gain_kwh,random_forest,wall_material_concrete,0.0001711556551841409,tree_feature_importance
total_solar_gain_kwh,random_forest,orientation_cardinal_north,0.00017014421755396608,tree_feature_importance
total_solar_gain_kwh,random_forest,thermal_mass_material_none,0.00016074289467042348,tree_feature_importance
total_solar_gain_kwh,random_forest,window_wall_orientation_north,0.00015422673689326292,tree_feature_importance
total_solar_gain_kwh,random_forest,window_wall_orientation_south,0.00014851355854559272,tree_feature_importance
total_solar_gain_kwh,random_forest,wall_material_stone,0.00014753059911277224,tree_feature_importance
total_solar_gain_kwh,random_forest,wall_material_brick_masonry,0.00013709949130965497,tree_feature_importance
total_solar_gain_kwh,random_forest,orientation_cardinal_west,0.0001352956019887042,tree_feature_importance
total_solar_gain_kwh,random_forest,orientation_cardinal_south,0.00012782007770101512,tree_feature_importance
total_solar_gain_kwh,random_forest,wall_material_earth_adobe,9.42057813712612e-05,tree_feature_importance
total_solar_gain_kwh,random_forest,door_area_m2,0.0,tree_feature_importance
total_solar_gain_kwh,random_forest,height_m,0.0,tree_feature_importance
total_solar_gain_kwh,random_forest,width_m,0.0,tree_feature_importance
total_solar_gain_kwh,random_forest,window_u_value_w_m2k,0.0,tree_feature_importance
